Time (s),Uncertainty (s)
7.641475758101763,0.05
7.89507164243282,0.05
7.632922336599552,0.05
7.64812484471877,0.05
7.745681271075629,0.05
7.725820948913024,0.05
7.395427303930815,0.05
7.748930031664673,0.05
7.7684214408289565,0.05
7.767871300147494,0.05
7.659016520429143,0.05
7.684321223972445,0.05
7.572941380306857,0.05
7.74183461822246,0.05
7.441369588746385,0.05
7.769940432683888,0.05
7.72896046846284,0.05
7.736085714726415,0.05
7.40237640250308,0.05
7.660865562280507,0.05
7.632736750834041,0.05
7.6409312073599684,0.05
7.8146003686381835,0.05
7.890063685142982,0.05
7.829964668374212,0.05
7.617704460503582,0.05
7.611544414302979,0.05
7.8784254439557175,0.05
7.497983999688424,0.05
7.7109110460194135,0.05
7.655738283733697,0.05
7.640396502699415,0.05
7.702243252603379,0.05
7.7533349844332875,0.05
7.6386874633478525,0.05
7.429761064925604,0.05
7.674620484017908,0.05
7.791164466195513,0.05
7.991808318188058,0.05
7.72589801360728,0.05
7.756897864868243,0.05
7.839478533710366,0.05
7.652359217878216,0.05
7.526748716049391,0.05
7.766280775668499,0.05
7.768294901491102,0.05
7.738889689616678,0.05
7.912351006919666,0.05
7.875720229195082,0.05
7.953914769157804,0.05
7.517439683016574,0.05
7.441448532434857,0.05
7.843182222552756,0.05
7.434187419877601,0.05
7.548382834803262,0.05
7.607531119626295,0.05
7.500465440244388,0.05
7.703993749919293,0.05
7.689908742623994,0.05
7.817923681845143,0.05
8.036388160950638,0.05
7.774700009146355,0.05
7.861485129526616,0.05
7.98145815808596,0.05
7.8952643914270135,0.05
7.793623378990342,0.05
7.884825948794967,0.05
7.860314057544425,0.05
7.717352506776622,0.05
7.589260332722386,0.05
7.592578124690392,0.05
7.710797896320413,0.05
7.435962695744099,0.05
7.939263016870816,0.05
7.75787082592884,0.05
7.61505202898005,0.05
7.732444928487942,0.05
7.828497322629707,0.05
7.86054956832546,0.05
7.6992042520944315,0.05
7.59676327465839,0.05
7.944974297750168,0.05
7.664845207335752,0.05
7.600112480777484,0.05
7.615290325597371,0.05
7.554588358283747,0.05
7.695499446271116,0.05
7.648057958329484,0.05
7.583265594546869,0.05
7.712724309966829,0.05
7.61600767005013,0.05
7.532175029792932,0.05
7.749872539508909,0.05
7.653517702869556,0.05
7.572002567041917,0.05
7.740605269794107,0.05
7.803320529723658,0.05
7.669525189987792,0.05
7.53316629994349,0.05
7.66988629040845,0.05
7.734538308858197,0.05
7.427306190243176,0.05
7.618574208013737,0.05
7.677792333265527,0.05
7.757365392267306,0.05
7.524377995273847,0.05
7.915460472682111,0.05
7.838680346011867,0.05
7.722095988906806,0.05
7.630982435673867,0.05
7.584519822323893,0.05
7.679364157741764,0.05
7.662670241191056,0.05
7.332447371741803,0.05
7.644470893038953,0.05
7.8493559597063305,0.05
7.876371041266821,0.05
7.65651247293144,0.05
7.821950437268088,0.05
7.711373539925275,0.05
7.732898947568165,0.05
7.826142162418724,0.05
7.911388204113207,0.05
7.873552974663128,0.05
7.778057650733453,0.05
7.5755374594759965,0.05
7.808168023012941,0.05
7.863592682905495,0.05
7.720256355870996,0.05
7.491437597920155,0.05
7.722075558461009,0.05
7.797008578101041,0.05
7.742740815207398,0.05
7.859239488729214,0.05
7.723486726725725,0.05
7.675557782135201,0.05
7.730670324323849,0.05
7.754932848442805,0.05
7.669329682273681,0.05
7.6455662307264145,0.05
7.5212471178070786,0.05
7.655342302093224,0.05
7.813512197184461,0.05
7.699684527858595,0.05
7.666486241985132,0.05
7.698109807377292,0.05
7.791698449362079,0.05
7.853824007389809,0.05
7.824790806691585,0.05
7.609256176095624,0.05
7.676708848332258,0.05
7.623927274416686,0.05
7.505417086485071,0.05
7.814025218090401,0.05
7.7114792601154,0.05
7.754823838530818,0.05
7.840789568604538,0.05
7.724130190231314,0.05
7.521742956985745,0.05
7.690460307545203,0.05
7.862932839914927,0.05
7.901163868366159,0.05
7.778640305890108,0.05
7.5512183338456484,0.05
7.726706884386175,0.05
7.774992683584467,0.05
7.679394089710408,0.05
7.7732319597027235,0.05
7.8236533977373455,0.05
7.767823265265409,0.05
7.637230546721583,0.05
7.790015879036331,0.05
7.412252317970898,0.05
7.687324465303153,0.05
7.690824097176152,0.05
7.984231139021212,0.05
7.595862286807265,0.05
7.639922569092277,0.05
7.75630385365902,0.05
7.833783128697444,0.05
7.723477654106472,0.05
7.6751161186793135,0.05
7.567969508453812,0.05
7.676908685592336,0.05
7.635984442681715,0.05
7.7995628204816745,0.05
7.737376980044416,0.05
7.8917064576868,0.05
7.67938013453083,0.05
7.733915359715921,0.05
7.845424314262559,0.05
7.558379446582987,0.05
7.832344701188818,0.05
7.783997069502385,0.05
7.678169587233444,0.05
7.850998868690428,0.05
7.7439374045211515,0.05
7.760467496911654,0.05
7.580899864267401,0.05
7.780427206560593,0.05
7.741740595162059,0.05
7.752969140498958,0.05
7.740048871761437,0.05
7.8179822242887065,0.05
7.6787721398187685,0.05
7.646945178445733,0.05
7.6535599170597575,0.05
8.002075057298796,0.05
7.862991814051745,0.05
7.6651177626968465,0.05
7.791992030657598,0.05
7.819761464807001,0.05
7.6123800930910015,0.05
7.653426016280864,0.05
7.353455570234438,0.05
7.4517968845714275,0.05
7.617437523920884,0.05
7.918190726830044,0.05
7.71462415959209,0.05
7.867394151623767,0.05
7.730083678151031,0.05
7.632326719655331,0.05
7.6763152260423295,0.05
7.740914625140674,0.05
7.67622359650406,0.05
7.93487427229797,0.05
7.628435040261423,0.05
7.810522478964918,0.05
7.70534948945662,0.05
7.772589257008711,0.05
7.537928862712139,0.05
7.766518720828918,0.05
7.710592424441929,0.05
7.841414129400246,0.05
7.574129319115604,0.05
7.641987544881865,0.05
7.620123213209234,0.05
7.927726939890356,0.05
7.677090698589393,0.05
7.852661317196679,0.05
7.586350256249627,0.05
7.95741178633782,0.05
7.536162229528374,0.05
7.746356182972432,0.05
7.967094275309024,0.05
7.604203362761747,0.05
7.764457944839953,0.05
7.5239788100660805,0.05
7.65833901548934,0.05
7.467486951053747,0.05
7.529700443138906,0.05
7.529512963713849,0.05
7.803149293256403,0.05
7.633096623439603,0.05
7.875000036113705,0.05
7.863539695020798,0.05
7.739249181180492,0.05
7.980457623013237,0.05
7.719191273088997,0.05
7.803830597756277,0.05
7.592669937814668,0.05
7.840512502691994,0.05
7.754390032983094,0.05
7.8544536118333035,0.05
7.631336090192187,0.05
8.021118489564618,0.05
7.709825716111238,0.05
7.591026962403311,0.05
7.6865441457117765,0.05
7.724108709106557,0.05
7.5347352678889665,0.05
7.435796325346537,0.05
7.585041583464656,0.05
7.834887648051103,0.05
7.7117991645911825,0.05
7.803047248904606,0.05
7.684309031182477,0.05
7.487943493485121,0.05
7.582180409821786,0.05
7.945523549394661,0.05
7.819911028143339,0.05
7.925803815169602,0.05
7.788142158279508,0.05
7.713894419959238,0.05
7.683839649216524,0.05
7.743336243317308,0.05
7.771633781159647,0.05
7.669546552766185,0.05
7.710508065309551,0.05
7.652827078977154,0.05
7.856461807972079,0.05
7.6097500851252775,0.05
7.7425147873396485,0.05
7.552580906088137,0.05
7.586497807449628,0.05
7.738458390264029,0.05
7.6921571338133665,0.05
7.805158128724385,0.05
7.666813116924919,0.05
7.802864924516595,0.05
7.6744240433207,0.05
7.869145054810763,0.05
7.448821465007387,0.05
7.524373537783981,0.05
7.8665249855990025,0.05
7.681726272186957,0.05
7.626600970147194,0.05
7.673341956363879,0.05
7.628459174979662,0.05
7.622622296981916,0.05
7.623314230545104,0.05
7.901805676465401,0.05
7.5673027689300145,0.05
7.848992111133344,0.05
7.711026220088746,0.05
7.515102749560494,0.05
7.568474708213789,0.05
7.9232168640524465,0.05
7.6414894247452585,0.05
7.996321733121692,0.05
7.645552074813494,0.05
7.8131256878749396,0.05
7.669267962151182,0.05
7.776864151125512,0.05
7.864264082982235,0.05
7.712951314402294,0.05
7.68216672239596,0.05
7.457433935911587,0.05
7.755387480482683,0.05
7.8547456370554825,0.05
7.830761472312108,0.05
7.74615113228877,0.05
7.75891762716374,0.05
7.789502830925777,0.05
7.893609976050923,0.05
7.770108117188442,0.05
7.752140080562392,0.05
7.616048918154923,0.05
7.716579466866639,0.05
7.853439806137059,0.05
7.63863286953234,0.05
7.550359360964306,0.05
7.777906510916808,0.05
7.754902239283276,0.05
7.800539159155948,0.05
7.629424894341576,0.05
7.587805440511834,0.05
7.7416847935108555,0.05
7.817496928050469,0.05
7.927826275393405,0.05
7.776910408297357,0.05
7.668967215513294,0.05
7.869727546699867,0.05
7.5544715400510665,0.05
7.9797016133275935,0.05
7.885543428805508,0.05
7.952867690472483,0.05
7.596652788159895,0.05
7.771700189991624,0.05
7.970562006798751,0.05
7.891688532665204,0.05
7.708847875585126,0.05
7.899703743656941,0.05
7.704948989817252,0.05
7.847074591947778,0.05
7.720428284829312,0.05
7.626357223217618,0.05
7.635205724958343,0.05
7.7917965670748215,0.05
7.4970448861143275,0.05
7.895986039326693,0.05
7.860032942678465,0.05
7.646669541068665,0.05
7.919547616530529,0.05
7.940129433161806,0.05
7.7787265661621845,0.05
7.739996806324067,0.05
7.771352385562254,0.05
7.656903106014218,0.05
7.8092297472450065,0.05
7.601395447945857,0.05
7.974903368916524,0.05
7.919199493894287,0.05
7.391957214613489,0.05
7.66403272960896,0.05
7.843367183673225,0.05
7.687477109320441,0.05
7.652017677955505,0.05
7.5798939574220165,0.05
7.781564905266249,0.05
7.857700344484954,0.05
7.734872794892161,0.05
7.850734121775761,0.05
7.816397474384955,0.05
7.767027570274147,0.05
7.527093785157189,0.05
7.712263714840189,0.05
7.799223479048404,0.05
7.8271385167965555,0.05
7.887225391134537,0.05
7.785098488043987,0.05
7.568053554327885,0.05
7.887673264030262,0.05
7.4880007839960445,0.05
7.635837617115316,0.05
7.783441489837239,0.05
7.742378058165846,0.05
7.733240270188388,0.05
7.824715640343898,0.05
7.920439693012032,0.05
7.588447114332413,0.05
7.626738505877036,0.05
7.83775451987721,0.05
7.682982593980534,0.05
7.69052751556564,0.05
7.60495620591236,0.05
7.470140154120834,0.05
7.873660933220298,0.05
7.719461268502949,0.05
7.883668944229302,0.05
7.78780641758891,0.05
7.9091800503266425,0.05
7.585904651278312,0.05
7.69786715567976,0.05
7.8711724608084594,0.05
7.898722408639462,0.05
7.6417844972614235,0.05
7.515685695181252,0.05
7.700469614862751,0.05
7.7159125694254795,0.05
7.888283292528449,0.05
8.066264855868317,0.05
7.6837504304346735,0.05
7.48269588865937,0.05
7.88047801438541,0.05
7.6707849196161275,0.05
7.69451987628949,0.05
7.77071010331303,0.05
7.766810295647272,0.05
7.712215011255457,0.05
7.653049565563755,0.05
7.741337736641751,0.05
7.632995836429949,0.05
7.654254661271644,0.05
7.612702409371341,0.05
7.61714677845679,0.05
7.93727475420975,0.05
7.742789778666856,0.05
7.661114012585044,0.05
7.69402853395592,0.05
7.5637592371529285,0.05
7.820009494419991,0.05
7.65183146722675,0.05
7.813396595156839,0.05
7.870256698121433,0.05
7.6147512688200845,0.05
7.972588406053556,0.05
7.856049340165331,0.05
7.792442371165438,0.05
7.7659498265593925,0.05
7.662440869262261,0.05
7.484891973374841,0.05
7.8980587548034595,0.05
7.614509194850762,0.05
7.6683942585794345,0.05
7.800074993188282,0.05
7.572135901818316,0.05
7.756723160207656,0.05
7.875066222099494,0.05
7.752642555570264,0.05
7.837105767359779,0.05
7.491614758171061,0.05
7.510231797904295,0.05
7.758773455597834,0.05
7.731809958718387,0.05
7.887955584882667,0.05
7.568872754564293,0.05
7.737577869367265,0.05
7.915939016317497,0.05
7.607433501484781,0.05
7.6486823112045315,0.05
7.853956563972532,0.05
7.599617123913493,0.05
7.845705736142472,0.05
7.663086017992596,0.05
7.877958730597624,0.05
7.766185491474287,0.05
7.604857452033707,0.05
7.840146027134638,0.05
7.676810472335776,0.05
7.721224506205291,0.05
7.870837079007396,0.05
7.726351314649928,0.05
7.650323742377661,0.05
7.476954413109119,0.05
7.583317826093185,0.05
7.840280177157014,0.05
7.436753215028809,0.05
7.653284239113708,0.05
7.655298922993442,0.05
7.620535061341929,0.05
7.805210868970138,0.05
7.620292603672542,0.05
7.417084025074991,0.05
7.685101632202656,0.05
7.600143776810082,0.05
7.517111752056684,0.05
7.886035775397232,0.05
7.770068616208899,0.05
7.780674570728234,0.05
7.638477260674584,0.05
7.746067320146635,0.05
7.679499709326598,0.05
7.77244662150747,0.05
7.800649182568465,0.05
7.955225246173587,0.05
7.804899960535492,0.05
7.622572544178086,0.05
7.704279827965572,0.05
7.523391974534609,0.05
7.649616606649022,0.05
7.566701282894204,0.05
7.560883788222793,0.05
7.6856011665613835,0.05
7.606939433273748,0.05
7.798271116065014,0.05
7.868495772170245,0.05
7.492658205350967,0.05
7.815284050478045,0.05
7.585852694775573,0.05
7.723554593268457,0.05
7.567649333783398,0.05
7.95715228277996,0.05
7.646097404599243,0.05
7.893185805569764,0.05
7.401981319051756,0.05
7.558816143911762,0.05
7.796456118383227,0.05
7.762036821603687,0.05
7.633352667367146,0.05
7.685566878756847,0.05
7.826569106412402,0.05
7.763496930036876,0.05
7.761574997121737,0.05
7.746655110861032,0.05
7.598135907976963,0.05
7.65511152682779,0.05
7.6963845410397305,0.05
7.6986819291564945,0.05
7.593503058094585,0.05
7.636189541208388,0.05
7.937369098142307,0.05
7.765136985767211,0.05
7.724680789748611,0.05
7.8819233609835,0.05
7.736794400399293,0.05
7.719771042198285,0.05
7.948164332448447,0.05
7.811040045535498,0.05
7.695635442490268,0.05
7.894471311057337,0.05
7.908536094833221,0.05
7.475139080421903,0.05
7.479611246341185,0.05
7.637898636057839,0.05
7.912647925055077,0.05
7.772197426586424,0.05
7.844000324378656,0.05
7.4574095656227,0.05
7.723350917031124,0.05
7.585905465900102,0.05
7.663814419467443,0.05
7.810908015334083,0.05
7.845771000525634,0.05
7.576386432220676,0.05
7.840834992318281,0.05
7.74676379055394,0.05
7.928646582012294,0.05
7.381962387784946,0.05
7.90291536231431,0.05
7.635108233775502,0.05
7.860994486354219,0.05
7.5044169995908,0.05
7.890229364016082,0.05
7.613349781282838,0.05
7.538552708350688,0.05
7.709073379450827,0.05
7.871569664418431,0.05
7.684768617294408,0.05
7.749433875797907,0.05
7.640797518945515,0.05
7.712537925388037,0.05
7.728047544715095,0.05
7.8173546825742815,0.05
7.5380875234215665,0.05
7.954441777526662,0.05
7.839255436045463,0.05
7.905498346126766,0.05
7.774338285178629,0.05
7.935741249333907,0.05
7.847524467335592,0.05
7.928290477300662,0.05
8.01397377649621,0.05
7.626632567497979,0.05
7.678529753898164,0.05
7.711959813597825,0.05
7.898798237097543,0.05
7.8180524272851954,0.05
7.406074924229412,0.05
7.840880614213553,0.05
7.570739529653349,0.05
7.737855572011736,0.05
7.653314326370783,0.05
7.628414016074679,0.05
7.395417139226493,0.05
7.846365828983249,0.05
7.453363471094052,0.05
7.84464786112419,0.05
7.674119991231441,0.05
7.774289175058224,0.05
7.727446368333003,0.05
7.847340863603076,0.05
7.886002473508705,0.05
7.756289469448482,0.05
7.529041696655407,0.05
7.673505491655525,0.05
7.845379280505323,0.05
7.548468595637692,0.05
7.785268824523287,0.05
8.032468032252515,0.05
7.658208239057136,0.05
7.457233947986231,0.05
7.626319111336979,0.05
7.635701715030384,0.05
7.472833878151238,0.05
7.75086174695429,0.05
7.742148318454965,0.05
7.542031383434166,0.05
7.640541619720874,0.05
7.822109223384537,0.05
7.782696595815253,0.05
7.795062598050646,0.05
7.771168687059241,0.05
7.476940753506221,0.05
7.7378839663004575,0.05
7.566504297397883,0.05
7.709044982496087,0.05
7.71667184417487,0.05
7.7556755324766495,0.05
7.64370990657022,0.05
7.8591583640233225,0.05
7.72390328964761,0.05
7.937768208351505,0.05
7.715890814680063,0.05
7.902414202402856,0.05
7.483356270263078,0.05
7.77461669842521,0.05
7.820310346452108,0.05
8.006520784733063,0.05
7.6160351652325025,0.05
7.713887378109308,0.05
7.795694899977236,0.05
7.901184459174342,0.05
7.549950126851833,0.05
7.791177483518211,0.05
7.518296417686883,0.05
7.7015088880631835,0.05
7.650332687141451,0.05
7.742049843308932,0.05
7.797448931303411,0.05
7.834800109043476,0.05
7.543759607152823,0.05
7.624474994314964,0.05
7.724104019957388,0.05
7.810982330269146,0.05
7.50334851409479,0.05
7.658872767517043,0.05
7.575986788261595,0.05
7.675695940957094,0.05
7.815580463974659,0.05
7.8243010252667755,0.05
7.70054242364648,0.05
7.553972071529706,0.05
7.695967184230975,0.05
7.766515778863418,0.05
7.7124573294184895,0.05
7.612639556139823,0.05
7.733164705202593,0.05
7.627091356468058,0.05
7.772794546231404,0.05
7.7457566946727265,0.05
7.802798935488611,0.05
7.723603628680672,0.05
7.54853930038049,0.05
7.555805705248505,0.05
7.584333033759579,0.05
7.833380684512118,0.05
7.778204442957934,0.05
7.778077682983062,0.05
7.545043891584793,0.05
7.6742660972368375,0.05
7.826041610875367,0.05
7.5294075799204805,0.05
7.92948542728812,0.05
7.918208362093536,0.05
7.827977283774496,0.05
7.754333333818542,0.05
7.725706677914025,0.05
7.688335294535458,0.05
7.737946057006952,0.05
7.711984127163193,0.05
7.753207047070339,0.05
7.909360616680349,0.05
7.7434937082195106,0.05
7.458011166538098,0.05
7.563797009671157,0.05
7.4482121745426415,0.05
7.65688645049264,0.05
7.710373040341773,0.05
7.66155052538902,0.05
7.751354665786119,0.05
7.803455388880959,0.05
7.3497415442393015,0.05
7.606113135043836,0.05
7.657283964446701,0.05
7.828397894800098,0.05
7.519611705588998,0.05
7.747521334476315,0.05
8.001684157255708,0.05
7.682056060533711,0.05
7.808431506891042,0.05
7.714296349158542,0.05
7.703493471089937,0.05
7.749963413757624,0.05
7.737459862982919,0.05
7.427935080722871,0.05
7.757222088254965,0.05
7.747026085760492,0.05
7.817816337929838,0.05
7.7214059996985345,0.05
7.503423852830441,0.05
7.914464334738079,0.05
7.756556158534901,0.05
7.554953710063146,0.05
7.843345522067416,0.05
7.817811998001198,0.05
7.830974145172998,0.05
7.713178136593391,0.05
7.811320375066487,0.05
7.7921000559505655,0.05
7.697371525642692,0.05
7.6000896943012295,0.05
7.73062421276648,0.05
7.73837155323281,0.05
7.691843994470295,0.05
7.774603584790613,0.05
7.807107080891634,0.05
7.887267796108974,0.05
7.770185873683893,0.05
7.7946228539065245,0.05
7.688675193817682,0.05
7.6054941351691845,0.05
7.76910472790141,0.05
7.901251477636221,0.05
7.96325147397183,0.05
7.697585795962527,0.05
7.995579201809037,0.05
7.975979171655091,0.05
7.690060525191188,0.05
7.871160092402137,0.05
7.622728305862577,0.05
7.957205154364641,0.05
7.712958828664687,0.05
7.809541695659169,0.05
7.560475538526056,0.05
7.657978723006684,0.05
7.910384811653604,0.05
7.694247699165313,0.05
7.663664922238666,0.05
7.694029858343378,0.05
7.751797626303767,0.05
7.518534846617031,0.05
8.027937820896225,0.05
7.855939567879827,0.05
7.863004459824807,0.05
7.6031492656778035,0.05
7.789790409604911,0.05
7.752417630742487,0.05
7.629552385858093,0.05
7.711108152506431,0.05
7.547915717593069,0.05
7.738147786611571,0.05
7.697548549662344,0.05
7.701832951268511,0.05
7.671680668359637,0.05
7.719031610077563,0.05
7.83719005331038,0.05
7.610374862057981,0.05
7.699981462568052,0.05
7.645113866095547,0.05
7.530332976619484,0.05
7.948095523144826,0.05
7.766700892331543,0.05
7.788360341921477,0.05
7.694124414330649,0.05
7.784609367907753,0.05
7.629576598976977,0.05
7.871475985532475,0.05
7.737834106917827,0.05
7.72171484769877,0.05
7.864842994378752,0.05
7.984370727947026,0.05
7.650239214320107,0.05
7.655381748052453,0.05
7.661573676315562,0.05
7.769323162159209,0.05
7.89779458131618,0.05
7.734671569837975,0.05
7.705689948731511,0.05
7.5119583790008555,0.05
7.693147051246421,0.05
7.832255184534337,0.05
7.846278794260068,0.05
7.695289567483867,0.05
7.489795859513099,0.05
7.400269973687601,0.05
7.492447607002468,0.05
7.568532021318146,0.05
7.5683173291395756,0.05
7.67868311753579,0.05
7.740420292663618,0.05
7.7792277232966125,0.05
7.749911046382729,0.05
7.714241779540375,0.05
7.8012877786218064,0.05
7.593062520552226,0.05
7.64802248793666,0.05
7.859826081783799,0.05
7.72475746198089,0.05
7.68194102207243,0.05
7.8203671959336365,0.05
7.494260562080715,0.05
7.935336175935768,0.05
7.619942398442376,0.05
7.828438672323967,0.05
7.689679369936,0.05
7.841659692245608,0.05
7.7398404229762345,0.05
7.551320994009145,0.05
7.6725498249824335,0.05
7.88605042103414,0.05
7.74361578053348,0.05
7.947449440533598,0.05
7.652854245951481,0.05
7.705196494970226,0.05
7.792438668455947,0.05
7.607218125997939,0.05
7.850517359912665,0.05
7.759184801039067,0.05
7.43084361409652,0.05
7.775328889648555,0.05
7.655214117579019,0.05
7.7082848571315745,0.05
7.8132422318366785,0.05
7.86501270580346,0.05
7.616920643803221,0.05
7.551443440967287,0.05
7.69179190651314,0.05
7.527956893738555,0.05
7.733340000419411,0.05
7.739337248546975,0.05
7.6762908148192075,0.05
7.6048583447055105,0.05
7.782103763658819,0.05
7.76854086323129,0.05
7.60670381381748,0.05
7.672541194671879,0.05
7.823138096424679,0.05
7.608228890694636,0.05
7.567061911198978,0.05
7.765398915766313,0.05
7.713037066551604,0.05
7.7688183898960315,0.05
7.711385348113857,0.05
7.796072676128668,0.05
7.863273104624244,0.05
7.801101775418849,0.05
7.766780197663487,0.05
7.785272681470195,0.05
7.819354361544416,0.05
7.849181429535184,0.05
7.401516162616891,0.05
7.621584040319365,0.05
7.629456719302894,0.05
7.734685274091885,0.05
7.555164293568797,0.05
8.041833529835474,0.05
7.712384131162156,0.05
7.702601368393027,0.05
7.8337142475530825,0.05
8.010945720123988,0.05
7.72305464257334,0.05
7.525524496656633,0.05
7.734091189711107,0.05
7.780009876401101,0.05
7.728918071717116,0.05
7.682766269909167,0.05
7.748227243121733,0.05
7.756918910904585,0.05
7.669999592481128,0.05
7.56309112786734,0.05
7.821899040103158,0.05
7.720936417005685,0.05
7.758768982704867,0.05
7.681275847975015,0.05
7.710613474295604,0.05
7.7595460365607165,0.05
7.761012470473946,0.05
7.842193113616672,0.05
7.674040296230119,0.05
7.735348589688814,0.05
7.8630212652513745,0.05
7.881622382848551,0.05
7.938123655714814,0.05
7.759055012111395,0.05
7.675287403776699,0.05
7.584310779231633,0.05
7.784052669256017,0.05
7.648742286811046,0.05
7.766362869797427,0.05
7.592360258959036,0.05
7.525425356530079,0.05
7.7348620832530095,0.05
7.927230588938483,0.05
7.6396212646893416,0.05
7.814089268734503,0.05
7.981961943163127,0.05
7.92707112325943,0.05
7.806083963842692,0.05
7.51641851367375,0.05
7.945302226882108,0.05
7.957095314685887,0.05
7.853862962559067,0.05
7.58318905215811,0.05
7.764580766711002,0.05
7.681708432033595,0.05
7.775176019000931,0.05
7.558328132957007,0.05
7.704056536097377,0.05
7.764417492867259,0.05
7.650637361400184,0.05
7.45148970299106,0.05
8.04470993578864,0.05
7.690580126710518,0.05
7.666319655932207,0.05
7.361062806868058,0.05
7.568652684932635,0.05
7.6538749959532835,0.05
7.708306625095649,0.05
7.597079163901802,0.05
7.91907606490704,0.05
7.882574767707719,0.05
7.651859738449712,0.05
7.450449758608382,0.05
7.773118765719551,0.05
7.635204700459613,0.05
7.5990144476741,0.05
7.659512131483174,0.05
7.809322249662554,0.05
7.566498642937461,0.05
7.863264823638362,0.05
7.770152482097636,0.05
7.486707615999242,0.05
7.730743904297594,0.05
7.632342687600803,0.05
7.723801880712003,0.05
8.04148477136282,0.05
7.774124662622385,0.05
7.813788482691159,0.05
7.935583579689095,0.05
7.902521715583005,0.05
7.827201862935827,0.05
7.670228924345153,0.05
7.711259612176104,0.05
7.864884559230227,0.05
7.948523000347584,0.05
7.612697526407064,0.05
7.821589434500001,0.05
7.760178000922998,0.05
7.7683858071943535,0.05
7.7005522477840715,0.05
7.520840298659549,0.05
7.756414201815199,0.05
7.818447902051746,0.05
7.904077401442179,0.05
7.884678612882849,0.05
7.923733960233567,0.05
7.932110413937134,0.05
7.6671227895260365,0.05
7.606340899935,0.05
7.877167651112874,0.05
7.892772857913566,0.05
7.6664261565589795,0.05
7.8301323640075395,0.05
7.907825096651835,0.05
7.753381673027688,0.05
7.782627412808866,0.05
7.87000366744553,0.05
7.693097261970757,0.05
7.934144428246257,0.05
7.7134036088095375,0.05
7.637066276846966,0.05
7.637809585090975,0.05
7.898154139380239,0.05
7.582244272601718,0.05
7.457229582370895,0.05
7.870316796404292,0.05
7.6426300394560664,0.05
7.8565207003142925,0.05
7.909870565346643,0.05
7.6957208068141485,0.05
7.551350762318376,0.05
7.931591227860698,0.05
7.846202322829435,0.05
7.54642835993378,0.05
7.5241006090605405,0.05
7.8815471407724065,0.05
7.527768736729194,0.05
7.840324756405273,0.05
7.753122660478316,0.05
7.727013079068426,0.05
7.876022080010537,0.05
7.89973910937543,0.05
7.884534054742875,0.05
7.825276085422261,0.05
7.805321388026362,0.05
7.920993875022288,0.05
7.604335286533685,0.05
7.703567558066435,0.05
7.90181276434106,0.05
7.82654027872112,0.05
7.708051870815858,0.05
7.597568095340515,0.05
7.759797543355502,0.05
7.664546632213732,0.05
7.754013909916104,0.05
7.598649160615904,0.05
7.701060537571078,0.05
7.698207804388853,0.05
7.654441907804879,0.05
7.711241890157159,0.05
7.60980740255365,0.05
7.800715967121468,0.05
8.319994630050246,0.05
7.658997586686203,0.05
7.834212011917447,0.05
7.645328739258079,0.05
7.784051079017587,0.05
8.007976664460598,0.05
7.789848757016496,0.05
7.679558446154287,0.05
7.624289475087748,0.05
7.852390093017118,0.05
7.779306142606255,0.05
7.718657145671193,0.05
7.773727070502581,0.05
7.828375044542909,0.05
7.632952940014341,0.05
7.784078392332199,0.05
7.60931855348768,0.05
7.798159729028283,0.05
7.826520387803339,0.05
7.817577375530935,0.05
7.813432202073601,0.05
7.799788384795993,0.05
7.7666928811397655,0.05
7.715100637453246,0.05
7.5441165767455765,0.05
7.798800174037738,0.05
7.918411989869048,0.05
7.463307637628194,0.05
7.651295310776901,0.05
7.490024365395986,0.05
7.973188606574289,0.05
7.71283671855688,0.05
7.563032617693137,0.05
7.87446926842879,0.05
7.934922431532951,0.05
7.587030389013627,0.05
7.6406517107247165,0.05
7.854847359348008,0.05
7.705906307049488,0.05
7.580255200494878,0.05
7.756137495137809,0.05
7.6891132966345905,0.05
7.860180028430652,0.05
7.70942142004565,0.05
7.890236287354573,0.05
7.924723928757268,0.05
7.772803580933912,0.05
7.699424595375738,0.05
7.884028050397146,0.05
7.5729197445595,0.05
7.660148548245364,0.05
7.567604880698428,0.05
7.639816601354079,0.05
7.683149934986719,0.05
7.61763985341915,0.05
7.615722556886114,0.05
7.689054817069322,0.05
8.039756103112119,0.05
7.831996628502637,0.05
7.737154371614746,0.05
7.822730695408437,0.05
7.801321343868487,0.05
7.671131935737889,0.05
7.713629370639777,0.05
7.6126077273961155,0.05
7.805200535855032,0.05
7.564870386487762,0.05
7.686001458281125,0.05
7.5723942151772805,0.05
7.596645177967471,0.05
7.738264296910655,0.05
7.831364870512497,0.05
7.510066576022645,0.05
7.9387977458972845,0.05
7.499826012958358,0.05
7.478018072747481,0.05
7.894878707646794,0.05
7.879194312043845,0.05
7.523212289053317,0.05
7.837108976690135,0.05
7.618913603667151,0.05
7.71712932816636,0.05
7.643752746848648,0.05
7.812432302227277,0.05
7.891947110845799,0.05
7.793286684892463,0.05
7.91752831326586,0.05
7.866351413190233,0.05
7.981629260673497,0.05
7.723620898434444,0.05
7.787277872923646,0.05
7.721755675529069,0.05
7.83275455328179,0.05
7.702949530999887,0.05
7.553178766654638,0.05
7.734965851058887,0.05
7.686377425558049,0.05
7.733686980576925,0.05
7.734803797184729,0.05
7.527718459662273,0.05
7.861571330590273,0.05
7.886828716112214,0.05
